SEX,INSR_BEGIN,INSR_END,EFFECTIVE_YR,INSR_TYPE,INSURED_VALUE,PREMIUM,OBJECT_ID,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID
0,08-Jul-12,07-Jul-13,1,1202,1000000,14745.6,5000019867,1999,1,400,Truck,12500,IVECO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1000000,12839.91,5000019867,1999,1,400,Truck,12500,IVECO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1000000,610.44,5000019867,1999,1,400,Truck,12500,IVECO,Own Goods,
1,26-Jan-12,25-Jan-13,65,1201,100000,1291.09,5000019232,1986,4,,Automobile,1295,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,65,1201,100000,201.789,5000019232,1986,4,,Automobile,1295,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,1,1202,311040,5379.7,5000021743,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,311040,5379.45,5000021743,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,311040,5014.55,5000021743,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,311040,189.87,5000021743,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,01-Jan-13,31-Dec-13,99,1202,225000,3342.16,5000021745,1996,4,6,Pick-up,2700,MITSUBISHI,Own Goods,
0,01-Jan-12,31-Dec-12,99,1202,225000,2970.385,5000021745,1996,4,6,Pick-up,2700,MITSUBISHI,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,311040,5379.7,5000021753,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,311040,5379.45,5000021753,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,311040,5014.55,5000021753,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,311040,189.87,5000021753,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,311040,5384.7,5000022161,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,311040,5379.45,5000022161,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,311040,5014.55,5000022161,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,311040,189.87,5000022161,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,248834,4448.7,5000021906,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,248834,4448.45,5000021906,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,248834,4149.94,5000021906,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,248834,151.9,5000021906,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,248834,4448.7,5000021907,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,248834,4448.45,5000021907,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,248834,4149.94,5000021907,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,248834,151.9,5000021907,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,01-Jan-14,31-Dec-14,99,1202,193725.55,2911.93,5000021801,2007,1,5,Pick-up,1149,RENAULT,Own Goods,
0,01-Jan-13,31-Dec-13,99,1202,250000,3567.32,5000021801,2007,1,5,Pick-up,1149,RENAULT,Own Goods,
0,01-Jan-12,31-Dec-12,99,1202,250000,3843.855,5000021801,2007,1,5,Pick-up,1149,RENAULT,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,248834,4448.7,5000021809,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,248834,4448.45,5000021809,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,248834,5201.7,5000021809,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,248834,151.9,5000021809,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,248834,4448.7,5000021838,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,248834,4448.45,5000021838,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,248834,4127.94,5000021838,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,248834,151.9,5000021838,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,25-Dec-13,24-Dec-14,11,1201,46200.84,1524.93,5000021375,1990,5,,Station Wagones,4164,TOYOTA,Private,
0,25-Dec-12,24-Dec-13,11,1201,46200.84,1529.93,5000021375,1990,5,,Station Wagones,4164,TOYOTA,Private,
0,25-Dec-11,24-Dec-12,11,1201,46200.84,1494.87,5000021375,1990,5,,Station Wagones,4164,TOYOTA,Private,
1,09-Dec-13,08-Dec-14,6,1202,414000,6575.33,5000021351,2006,0,220,Trailers and semitrailers,0,MESFIN,General Cartage,
1,09-Dec-12,08-Dec-13,6,1202,414000,6490.03,5000021351,2006,0,220,Trailers and semitrailers,0,MESFIN,General Cartage,
1,06-Nov-11,05-Nov-12,6,1202,414000,6619.96,5000021351,2006,0,220,Trailers and semitrailers,0,MESFIN,General Cartage,
0,01-Jan-13,31-Dec-13,1,1202,350000,4797.95,5000021355,1997,4,10,Pick-up,4164,TOYOTA,Own Goods,
0,01-Jan-12,31-Dec-12,1,1202,350000,4797.7,5000021355,1997,4,10,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,248834,4448.7,5000021859,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,248834,4448.45,5000021859,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,248834,4149.94,5000021859,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,248834,151.9,5000021859,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,248834,4448.7,5000021871,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,248834,4448.45,5000021871,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,248834,5201.7,5000021871,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,248834,151.9,5000021871,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
2,26-Jan-14,25-Jan-15,59,1201,170000,2116.43,5000021634,1984,4,,Automobile,1295,TOYOTA,Private,
2,30-Jan-13,25-Jan-14,59,1201,170000,2792.719,5000021634,1984,4,,Automobile,1295,TOYOTA,Private,
2,26-Jan-12,25-Jan-13,59,1201,170000,2011.8,5000021634,1984,4,,Automobile,1295,TOYOTA,Private,900
2,04-Oct-11,25-Jan-12,59,1201,140000,201.789,5000021634,1984,4,,Automobile,1295,TOYOTA,Private,
0,16-Dec-13,15-Dec-14,11,1201,343246.2,2774.61,5000021645,2005,6,,Station Wagones,4164,TOYOTA,Private,
0,16-Dec-12,15-Dec-13,11,1201,343246.2,3241.7,5000021645,2005,6,,Station Wagones,4164,TOYOTA,Private,
0,16-Dec-11,15-Dec-12,11,1201,343246.2,3241.45,5000021645,2005,6,,Station Wagones,4164,TOYOTA,Private,8200
0,16-Dec-12,15-Dec-13,11,1201,255206.65,2339.39,5000021649,2002,8,,Station Wagones,4164,TOYOTA,Private,
0,16-Dec-11,15-Dec-12,11,1201,255206.65,2686.43,5000021649,2002,8,,Station Wagones,4164,TOYOTA,Private,
1,26-Jan-14,25-Jan-15,75,1201,140000,1682.72,5000021662,2006,4,,Automobile,1985,TOYOTA,Private,
1,02-Feb-13,25-Jan-14,75,1201,140000,1644.705,5000021662,2006,4,,Automobile,1985,TOYOTA,Private,
1,26-Jan-12,25-Jan-13,75,1201,140000,1771.53,5000021662,2006,4,,Automobile,1985,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,75,1201,140000,201.789,5000021662,2006,4,,Automobile,1985,TOYOTA,Private,
0,01-Jan-14,31-Dec-14,99,1202,252684.57,3598.59,5000021887,2008,2,4,Pick-up,1400,RENAULT,Own Goods,
0,01-Jan-13,31-Dec-13,99,1202,275000,3858.48,5000021887,2008,2,4,Pick-up,1400,RENAULT,Own Goods,
0,01-Jan-12,31-Dec-12,99,1202,275000,4173.17,5000021887,2008,2,4,Pick-up,1400,RENAULT,Own Goods,
2,07-Jun-14,06-Jun-15,12,1201,0,548.2,5000021681,1990,4,,Automobile,1580,PEUGEOT,Private,
2,06-Jun-13,05-Jun-14,12,1201,0,541.95,5000021681,1990,4,,Automobile,1580,PEUGEOT,Private,
2,06-Jun-12,05-Jun-13,12,1201,0,541.7,5000021681,1990,4,,Automobile,1580,PEUGEOT,Private,
1,26-Jan-14,25-Jan-15,80,1201,252000,2325.25,5000021684,1995,4,,Automobile,1587,TOYOTA,Private,
1,03-Feb-13,25-Jan-14,80,1201,252000,2274.62,5000021684,1995,4,,Automobile,1587,TOYOTA,Private,
1,26-Jan-12,25-Jan-13,80,1201,252000,2473.19,5000021684,1995,4,,Automobile,1587,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,80,1201,0,201.789,5000021684,1995,4,,Automobile,1587,TOYOTA,Private,
1,05-Jan-14,04-Jan-15,13,1202,700000,24697.85,5000021694,2004,2,0,Truck,8226,ISUZU,General Cartage,474587.9
1,05-Jan-13,04-Jan-14,13,1202,700000,24697.85,5000021694,2004,2,0,Truck,8226,ISUZU,General Cartage,
1,07-Dec-11,06-Dec-12,11,1202,670000,17906.42,5000021694,2004,2,0,Truck,8226,ISUZU,General Cartage,
2,26-Jan-14,25-Jan-15,33,1201,150000,1773.32,5000021697,1992,4,,Automobile,1587,TOYOTA,Private,
2,26-Jan-13,25-Jan-14,33,1201,150000,1987.7,5000021697,1992,4,,Automobile,1587,TOYOTA,Private,
2,26-Jan-12,25-Jan-13,33,1201,80000,1292.8,5000021697,1992,4,,Automobile,1587,TOYOTA,Private,22489
0,08-Jul-12,07-Jul-13,1,1202,311040,5379.45,5000021715,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,311040,6216.73,5000021715,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,311040,189.87,5000021715,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,07-Aug-13,06-Aug-14,11,1201,590000,8206.73,5000022271,1992,5,,Station Wagones,4164,TOYOTA,Private,
0,07-Aug-12,06-Aug-13,11,1201,590000,8206.73,5000022271,1992,5,,Station Wagones,4164,TOYOTA,Private,
0,07-Aug-11,06-Aug-12,11,1201,590000,7358.48,5000022271,1992,5,,Station Wagones,4164,TOYOTA,Private,
0,07-Aug-13,06-Aug-14,11,1202,200000,3194.15,5000021583,1992,3,0,Pick-up,2779,TOYOTA,Own Goods,
0,07-Aug-12,06-Aug-13,11,1202,200000,3194.15,5000021583,1992,3,0,Pick-up,2779,TOYOTA,Own Goods,
0,07-Aug-11,06-Aug-12,11,1202,200000,2494.4,5000021583,1992,3,0,Pick-up,2779,TOYOTA,Own Goods,
0,01-Jul-13,30-Jun-14,11,1201,200000,4190.58,5000022287,1990,8,149,Station Wagones,4169,NISSAN,Private,
0,01-Jul-12,30-Jun-13,11,1201,200000,4408.67,5000022287,1990,8,149,Station Wagones,4169,NISSAN,Private,
1,13-Mar-12,12-Mar-13,8,1202,43000,2432.13,5000022287,1990,8,149,Station Wagones,4169,NISSAN,Private,
0,05-Jul-11,30-Jun-12,11,1201,200000,3020.412,5000022287,1990,8,149,Station Wagones,4169,NISSAN,Private,
0,05-Jul-11,30-Jun-12,11,1201,80000,1138.493,5000022288,1990,4,,Automobile,1296,MAZDA,Private,
1,02-Jul-13,01-Jul-14,13,1201,560000,4930.97,5000022302,2003,1,10,Pick-up,4164,TOYOTA,Own Goods,
1,13-Dec-11,12-Dec-12,4,1202,386750,3098.052,5000022302,2003,1,10,Pick-up,4164,TOYOTA,Own Goods,
1,24-Sep-11,23-Sep-12,5,1202,350000,6408.746,5000022322,2001,0,229.8,Trailers and semitrailers,13798,MESFIN,General Cartage,
1,20-Oct-11,19-Oct-12,22,1202,1184500,27125.187,5000022325,2000,1,164.3,Truck,13798,IVECO,General Cartage,
1,18-Jan-14,17-Jan-15,11,1202,1700000,72565.67,5000021955,2006,2,134.5,Truck,12503,NISSAN,General Cartage,
1,18-Jan-13,17-Jan-14,11,1202,1400000,33571.35,5000021955,2006,2,134.5,Truck,12503,NISSAN,General Cartage,683698.84
1,13-Dec-11,12-Dec-12,11,1202,1400000,32323.48,5000021955,2006,2,134.5,Truck,12503,NISSAN,General Cartage,
0,07-Aug-13,06-Aug-14,11,1201,300000,4588.75,5000021488,1990,9,,Station Wagones,2779,TOYOTA,Private,
0,07-Aug-12,06-Aug-13,11,1201,300000,4588.75,5000021488,1990,9,,Station Wagones,2779,TOYOTA,Private,
0,07-Aug-11,06-Aug-12,11,1201,300000,3741.6,5000021488,1990,9,,Station Wagones,2779,TOYOTA,Private,
0,07-Aug-13,06-Aug-14,11,1201,650000,9043.05,5000021489,2003,9,,Station Wagones,4169,NISSAN,Private,
0,07-Aug-12,06-Aug-13,11,1201,650000,9043.05,5000021489,2003,9,,Station Wagones,4169,NISSAN,Private,
0,07-Aug-11,06-Aug-12,11,1201,650000,8106.8,5000021489,2003,9,,Station Wagones,4169,NISSAN,Private,
0,07-Aug-13,06-Aug-14,11,1201,995000,13301.89,5000021491,2002,7,,Station Wagones,4164,TOYOTA,Private,
0,07-Aug-12,06-Aug-13,11,1201,995000,13301.89,5000021491,2002,7,,Station Wagones,4164,TOYOTA,Private,37356.56
0,07-Aug-11,06-Aug-12,11,1201,995000,12409.64,5000021491,2002,7,,Station Wagones,4164,TOYOTA,Private,
0,07-Aug-13,06-Aug-14,11,1201,350000,5257.45,5000021495,1998,7,,Station Wagones,4169,NISSAN,Private,
0,07-Aug-12,06-Aug-13,11,1201,350000,5257.45,5000021495,1998,7,,Station Wagones,4169,NISSAN,Private,
0,07-Aug-11,06-Aug-12,11,1201,350000,4365.2,5000021495,1998,7,,Station Wagones,4169,NISSAN,Private,
1,03-Aug-13,02-Aug-14,6,1202,650000,16406.25,5000022002,1981,2,160,Truck,11670,NISSAN,General Cartage,
1,25-Jun-12,24-Jun-13,6,1202,500000,15010.35,5000022002,1981,2,160,Truck,11670,NISSAN,General Cartage,
0,24-Dec-11,23-Dec-12,4,1201,161717,2628.02,5000022044,1993,4,,Automobile,1587,TOYOTA,Private,
0,11-Mar-12,10-Mar-13,12,1201,900000,14337.13,5000022098,2006,5,,Station Wagones,4164,TOYOTA,Private,
0,11-Mar-12,10-Mar-13,12,1201,900000,14817.25,5000022110,2004,5,,Station Wagones,4164,TOYOTA,Private,
0,11-Mar-12,10-Mar-13,12,1201,900000,12966.66,5000022118,2005,5,,Station Wagones,4164,TOYOTA,Private,
0,11-Mar-12,10-Mar-13,12,1201,900000,12966.66,5000022132,2006,5,,Station Wagones,4164,TOYOTA,Private,
0,11-Mar-12,10-Mar-13,12,1201,900000,14342.13,5000022137,2006,5,,Station Wagones,4164,TOYOTA,Private,113267.11
0,11-Mar-12,10-Mar-13,12,1201,1000000,14299.73,5000022153,2008,8,,Station Wagones,4164,TOYOTA,Private,
0,11-Mar-12,10-Mar-13,12,1201,1000000,14317.4,5000022155,2008,8,,Station Wagones,4461,TOYOTA,Private,
0,11-Mar-12,10-Mar-13,12,1201,1000000,14317.4,5000022196,2007,8,,Station Wagones,4461,TOYOTA,Private,
1,25-Mar-14,24-Mar-15,13,1202,1265009.85,21838.11,5000022209,2006,1,167.6,Truck,11051,MITSUBISHI,General Cartage,
1,24-Mar-13,23-Mar-14,13,1202,1265009.85,24061.73,5000022209,2006,1,167.6,Truck,11051,MITSUBISHI,General Cartage,
1,12-Dec-13,11-Dec-14,2,1202,971175,23093.97,5000022215,2003,1,155.7,Truck,12200,NISSAN UD,General Cartage,50144.1
1,12-Dec-12,11-Dec-13,2,1202,971175,25712.131,5000022215,2003,1,155.7,Truck,12200,NISSAN UD,General Cartage,
1,08-Dec-11,07-Dec-12,2,1202,971175,26370.071,5000022215,2003,1,155.7,Truck,12200,NISSAN UD,General Cartage,
0,25-May-14,24-May-15,11,1202,0,1064.89,5000022219,1998,2,10,Pick-up,1997,MITSUBISHI,Own Goods,
0,25-May-13,24-May-14,11,1202,0,1058.64,5000022219,1998,2,10,Pick-up,1997,MITSUBISHI,Own Goods,
0,25-May-12,24-May-13,11,1202,0,728.164,5000022219,1998,2,10,Pick-up,1997,MITSUBISHI,Own Goods,
0,07-Aug-13,06-Aug-14,11,1201,240000,3641.33,5000021556,1995,4,,Automobile,1298,SUZUKI,Private,
0,07-Aug-12,06-Aug-13,11,1201,240000,3641.33,5000021556,1995,4,,Automobile,1298,SUZUKI,Private,
0,07-Aug-11,06-Aug-12,11,1201,240000,2993.28,5000021556,1995,4,,Automobile,1298,SUZUKI,Private,
0,07-Aug-13,06-Aug-14,11,1201,350000,4162.21,5000021561,1997,5,,Automobile,1587,TOYOTA,Private,
0,07-Aug-12,06-Aug-13,11,1201,350000,5035.25,5000021561,1997,5,,Automobile,1587,TOYOTA,Private,
0,07-Aug-11,06-Aug-12,11,1201,350000,4365.2,5000021561,1997,5,,Automobile,1587,TOYOTA,Private,
1,02-Jan-14,01-Jan-15,14,1202,0,4515.15,5000022225,2006,2,0,Truck,8226,ISUZU,General Cartage,
1,13-Dec-12,12-Dec-13,6,1202,850000,17966.79,5000022225,2006,2,0,Truck,8226,ISUZU,General Cartage,
1,13-Dec-11,12-Dec-12,6,1202,850000,19090.76,5000022225,2006,2,0,Truck,8226,ISUZU,General Cartage,
0,07-Aug-13,06-Aug-14,11,1202,200000,3238.15,5000022234,1984,5,0,Pick-up,2779,TOYOTA,Own Goods,
0,07-Aug-12,06-Aug-13,11,1202,200000,3238.15,5000022234,1984,5,0,Pick-up,2779,TOYOTA,Own Goods,
0,07-Aug-11,06-Aug-12,11,1202,200000,2494.4,5000022234,1984,5,0,Pick-up,2779,TOYOTA,Own Goods,
0,07-Aug-13,06-Aug-14,11,1202,150000,3701.35,5000022350,1990,2,56.6,Truck,2446,TOYOTA,Own Goods,
0,07-Aug-12,06-Aug-13,11,1202,150000,3701.35,5000022350,1990,2,56.6,Truck,2446,TOYOTA,Own Goods,
0,07-Aug-11,06-Aug-12,11,1202,150000,1870.8,5000022350,1990,2,56.6,Truck,2446,TOYOTA,Own Goods,
0,01-Feb-13,31-Jan-14,40,1202,580000,8708.56,5000022406,1991,1,79.4,Truck,13798,FIAT,General Cartage,
0,01-Feb-12,31-Jan-13,40,1202,580000,8345.07,5000022406,1991,1,79.4,Truck,13798,FIAT,General Cartage,
2,17-Jul-13,16-Jul-14,5,1201,375000,6062.85,5000022427,1992,4,,Automobile,2446,TOYOTA,Private,
2,24-May-12,23-May-13,5,1201,272855.64,2914.25,5000022427,1992,4,,Automobile,2446,TOYOTA,Private,158006.5
1,02-Jun-13,01-Jun-14,11,1201,0,869.08,5000022448,1985,4,,Automobile,1295,TOYOTA,Private,
1,02-Jun-12,01-Jun-13,11,1201,0,847.72,5000022448,1985,4,,Automobile,1295,TOYOTA,Private,
1,07-Nov-11,02-Jun-12,11,1201,0,237.275,5000022448,1985,4,,Automobile,1295,TOYOTA,Private,
1,06-Dec-13,05-Dec-14,11,1201,390000,5364.08,5000022592,2005,4,,Automobile,2988,NISSAN,Private,
1,06-Dec-12,05-Dec-13,11,1201,390000,5481,5000022592,2005,4,,Automobile,2988,NISSAN,Private,
1,07-Jul-11,06-Jul-12,11,1201,390000,5558.982,5000022592,2005,4,,Automobile,2988,NISSAN,Private,
0,08-Jul-12,07-Jul-13,5,1202,754560,22207.09,5000022606,1995,1,163.2,Truck,13798,IVECO,General Cartage,
0,08-Jul-11,07-Jul-12,5,1202,754560,16756.204,5000022606,1995,1,163.2,Truck,13798,IVECO,General Cartage,
0,08-Jul-11,07-Jul-12,5,1202,300000,7610.532,5000022608,1991,1,93.6,Truck,11580,MERCEDES,General Cartage,207000
1,20-Oct-11,19-Oct-12,22,1202,600000,12933.728,5000022622,1994,1,150.9,Truck,11580,MERCEDES,General Cartage,
1,30-Jan-13,29-Jan-14,7,1201,200000,3884.45,5000022654,1998,4,,Automobile,1762,TOYOTA,Private,
1,22-Jan-12,21-Jan-13,7,1201,200000,4418.7,5000022654,1998,4,,Automobile,1762,TOYOTA,Private,
0,08-Jul-12,07-Jul-13,2,1202,185000,3226.75,5000022662,1982,1,16,Truck,0,FIAT,General Cartage,
0,08-Jul-11,07-Jul-12,2,1202,0,2678.359,5000022662,1982,1,16,Truck,0,FIAT,General Cartage,
0,04-Jan-14,03-Jan-15,11,1201,320000,5072.74,5000022670,1990,9,,Station Wagones,4164,TOYOTA,Private,
0,30-Dec-12,29-Dec-13,11,1201,320000,5233.6,5000022670,1990,9,,Station Wagones,4164,TOYOTA,Private,
0,30-Dec-11,29-Dec-12,11,1201,320000,5326.26,5000022670,1990,9,,Station Wagones,4164,TOYOTA,Private,
2,02-Feb-14,01-Feb-15,7,1201,68000,1478.03,5000022673,1998,4,,Automobile,796,HYUNDAI,Private,59709.76
2,02-Feb-13,01-Feb-14,7,1201,68000,1526.13,5000022673,1998,4,,Automobile,796,HYUNDAI,Private,
2,02-Feb-12,01-Feb-13,7,1201,68000,1378.67,5000022673,1998,4,,Automobile,796,HYUNDAI,Private,
0,08-Jul-12,07-Jul-13,2,1202,260000,6387.35,5000022628,1996,2,0,Truck,8226,ISUZU,General Cartage,
0,08-Jul-11,07-Jul-12,2,1202,260000,5084.073,5000022628,1996,2,0,Truck,8226,ISUZU,General Cartage,
1,13-Jun-13,12-Jun-14,13,1202,0,2809.55,5000022718,1984,1,100,Truck,13798,FIAT,General Cartage,
1,23-Feb-12,22-Feb-13,12,1202,0,3148.7,5000022718,1984,1,100,Truck,13798,FIAT,General Cartage,
0,12-Jul-12,11-Jul-13,11,1201,30587.46,839.46,5000022719,2006,1,,Motor-cycle,1300,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,94,1202,249900,6453.291,5000022769,1982,4,7,Pick-up,3000,TOYOTA,Own Goods,
1,17-Feb-12,16-Feb-13,11,1202,110000,2474.84,5000022779,1998,0,21500,Trailers and semitrailers,0,ROLFO,General Cartage,
0,07-Aug-13,06-Aug-14,11,1202,180000,2988.71,5000022348,2000,4,6,Pick-up,2446,TOYOTA,Own Goods,
0,07-Aug-12,06-Aug-13,11,1202,180000,2988.71,5000022348,2000,4,6,Pick-up,2446,TOYOTA,Own Goods,
0,07-Aug-11,06-Aug-12,11,1202,180000,2244.96,5000022348,2000,4,6,Pick-up,2446,TOYOTA,Own Goods,
1,14-May-14,13-May-15,5,1202,615000,22066.9,5000022399,2000,44,44,Bus,8226,ISUZU,Fare Paying Passengers,
1,14-May-13,13-May-14,5,1202,615000,23552.18,5000022399,2000,44,44,Bus,8226,ISUZU,Fare Paying Passengers,
1,09-Nov-11,14-May-12,/B,1202,615000,2396.85,5000022399,2000,44,44,Bus,8226,ISUZU,Fare Paying Passengers,
1,14-May-12,13-May-13,5,1202,615000,21836.37,5000022399,2000,44,44,Bus,8226,ISUZU,Fare Paying Passengers,
0,21-Jan-12,20-Jan-13,97,1202,70000,2940.44,5000022492,1978,0,140.4,Trailers and semitrailers,0,VIBERTI,General Cartage,
2,09-Dec-11,14-Feb-12,11,1202,670000,872.877,5000022515,2006,44,0,Bus,8226,ISUZU,Fare Paying Passengers,
1,07-Jan-12,06-Jan-13,12,1202,100000,4372.1,5000022477,1970,0,0,Trailers and semitrailers,0,CALABRASE,General Cartage,
1,14-Jun-14,13-Jun-15,11,1202,2000000,28769.43,5000022532,2006,1,134.3,Truck,12503,NISSAN UD,General Cartage,
1,14-Jun-13,13-Jun-14,11,1202,2000000,35763.48,5000022532,2006,1,134.3,Truck,12503,NISSAN UD,General Cartage,
1,14-Jun-12,13-Jun-13,11,1202,2000000,25977.86,5000022532,2006,1,134.3,Truck,12503,NISSAN UD,General Cartage,
1,07-Dec-11,13-Jun-12,11,1202,0,991.314,5000022532,2006,1,134.3,Truck,12503,NISSAN UD,General Cartage,
1,27-Jan-12,26-Jan-13,12,1202,140000,2366.11,5000022538,1993,4,10,Pick-up,2446,TOYOTA,Own Goods,
0,01-Jan-14,31-Dec-14,31,1202,800000,8095.35,5000022562,1995,0,150,Trailers and semitrailers,0,MESFIN,Own Goods,
0,01-Jan-13,31-Dec-13,31,1202,800000,17212.15,5000022562,1995,0,150,Trailers and semitrailers,0,MESFIN,Own Goods,
0,08-Jul-12,07-Jul-13,11,1201,461000,4252.67,5000022565,1990,8,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-11,07-Jul-12,11,1201,461000,3985.713,5000022565,1990,8,,Station Wagones,4164,TOYOTA,Private,
1,22-Mar-12,21-Mar-13,80,1202,115000,1799.75,5000022353,1994,4,7,Pick-up,2367,TOYOTA,Own Goods,
1,17-Aug-13,16-Aug-14,11,1201,400000,2940.95,5000022579,2008,4,,Automobile,1599,VOLKSWAGON,Private,
1,17-Aug-12,16-Aug-13,11,1201,400000,2910.25,5000022579,2008,4,,Automobile,1599,VOLKSWAGON,Private,
1,17-Aug-11,16-Aug-12,11,1201,400000,2300.312,5000022579,2008,4,,Automobile,1599,VOLKSWAGON,Private,
0,08-Jul-13,07-Jul-14,95,1202,0,11360.24,5000021008,1982,99,99,Bus,8650,DAF,Fare Paying Passengers,
0,08-Jul-12,07-Jul-13,95,1202,0,10606.98,5000021008,1982,99,99,Bus,8650,DAF,Fare Paying Passengers,
0,15-Jul-13,14-Jul-14,11,1202,204385.96,4306.38,5000021028,1984,4,7,Pick-up,2477,MITSUBISHI,Own Goods,19180
0,08-Jul-13,07-Jul-14,11,1202,187500,2191.81,5000021028,1984,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,08-Aug-12,07-Aug-13,1,1201,500000,1360.75,5000021028,1984,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,15-Jul-12,14-Jul-13,11,1202,204385.96,3401.26,5000021028,1984,4,7,Pick-up,2477,MITSUBISHI,Own Goods,30800
0,08-Jul-12,07-Jul-13,11,1202,187500,2235.81,5000021028,1984,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
0,15-Jul-11,14-Jul-12,11,1202,204825.96,3807.148,5000021028,1984,4,7,Pick-up,2477,MITSUBISHI,Own Goods,
